Time,Length
53.548154551,1514
53.548187552,1514
53.54821685,1514
53.548239387,1514
53.548272714,1514
53.548306657,1514
53.548599454,1514
53.552329105,1514
53.552363041,1514
53.552377504,1514
53.557323571,1514
53.561470871,1514
53.561514302,1514
53.561530276,1514
53.561539815,1514
53.561549576,1514
53.561560335,1514
53.561568958,1514
53.561579907,1514
53.561589515,1514
53.561601754,1514
53.562013355,1514
53.562064974,1514
53.562076213,1514
53.562085083,1514
53.562093868,1514
53.562102946,1514
53.593249818,1514
53.631242571,1514
53.63130264,1514
53.631324561,1514
53.631346121,1514
53.638823465,1514
53.638888284,1514
53.651501182,1514
53.651570883,1514
53.652529584,1514
53.652564128,1514
53.653650088,1514
53.654317961,1514
53.65795682,1514
53.658026762,1514
53.668737724,1514
53.668772011,1514
53.674344334,1514
53.674381041,1514
53.677440182,1514
53.677465834,1514
53.677474782,1514
53.677482693,1514
53.677490832,1514
53.677501156,1514
53.677509422,1514
53.68038731,1514
53.680428826,1514
53.680437927,1514
53.680443947,1514
53.680449473,1514
53.680454608,1514
53.680460084,1514
53.680470863,1514
53.683179859,1514
53.68321489,1514
53.695323416,1514
53.695352082,1514
53.695363925,1514
53.695373048,1514
53.695382325,1514
53.700110681,1514
53.70014377,1514
53.700154558,1514
53.700164084,1514
53.700172782,1514
53.700181556,1514
53.700190443,1514
53.700824149,1514
53.700843157,1514
53.710693338,1514
53.711299269,1514
53.71131566,1514
53.711319716,1514
53.770509809,1514
53.770561027,1514
53.770589423,1514
53.770608951,1514
53.770628112,1514
53.783843202,1514
53.783901674,1514
53.783918079,1514
53.783931827,1514
53.783944127,1514
53.783957594,1514
53.783970665,1514
53.792915613,1514
53.792959844,1514
53.804115738,1514
53.80418598,1514
53.814027042,1514
53.814082355,1514
53.829865842,1514
53.829918163,1514
53.829934631,1514
53.829948138,1514
53.829959973,1514
53.848571206,1514
53.848648591,1514
53.848659894,1514
53.848667084,1514
53.848673389,1514
53.848679706,1514
53.848686001,1514
53.848702804,1514
53.84871722,1514
53.848732756,1514
53.848741148,1514
53.849628443,1514
53.860305108,1514
53.865171897,1514
53.865246918,1514
53.865261259,1514
53.865272606,1514
53.865282741,1514
53.865293065,1514
53.865302723,1514
53.865312161,1514
53.869076339,1514
53.869131564,1514
53.869172962,1514
53.869207575,1514
53.869222325,1514
53.869230227,1514
53.869246514,1514
53.869260395,1514
53.869273982,1514
53.869288932,1514
53.869304025,1514
53.901069921,1514
53.901118528,1514
53.901133588,1514
53.901147054,1514
53.901160571,1514
53.90945673,1514
53.909501088,1514
53.909513974,1514
53.909525015,1514
53.911915572,1514
53.911974849,1514
53.911998928,1514
53.919664522,1514
53.919727448,1514
53.935692942,1514
53.935762243,1514
53.947664232,1514
53.947733642,1514
53.956923729,1514
53.960808279,1514
53.96086216,1514
53.960869929,1514
53.960875631,1514
53.974357319,1514
53.97675581,1514
53.976803406,1514
53.976817653,1514
53.976829651,1514
53.976840887,1514
53.976852273,1514
53.97686361,1514
53.976874966,1514
53.976886879,1514
53.976897708,1514
53.976908814,1514
53.977108886,1514
53.991756073,1514
53.991809641,1514
53.998177029,1514
53.998232752,1514
53.998253515,1514
53.998270214,1514
53.99828568,1514
53.998300153,1514
53.99831598,1514
53.998330533,1514
54.003018662,1514
54.003075974,1514
54.003089927,1514
54.003099755,1514
54.003108645,1514
54.003117496,1514
54.003135056,1514
54.003153098,1514
54.003170292,1514
54.003189206,1514
54.027003198,1514
54.028623943,1514
54.028707489,1514
54.0287208,1514
54.028730108,1514
54.038499534,1514
54.038554728,1514
54.038572262,1514
54.038589154,1514
54.039990878,1514
54.040043751,1514
54.040062136,1514
54.047534128,1514
54.04759085,1514
54.064834194,1514
54.064902984,1514
54.07380798,1514
54.074458998,1514
54.08733302,1514
54.089175736,1514
54.089233728,1514
54.089254999,1514
54.08927276,1514
54.102175145,1514
54.102225577,1514
54.105224627,1514
54.105285834,1514
54.105307013,1514
54.105330181,1514
54.10534916,1514
54.105364841,1514
54.105377175,1514
54.105388346,1514
54.105399586,1514
54.105411359,1514
54.117029987,1514
54.117068279,1514
54.118559141,1514
54.125616227,1514
54.125689404,1514
54.125741864,1514
54.125766409,1514
54.12578026,1514
54.129799953,1514
54.129863059,1514
54.129882775,1514
54.135964643,1514
54.136020868,1514
54.136031861,1514
54.136038975,1514
54.136045306,1514
54.136051192,1514
54.136057517,1514
54.136063795,1514
54.136069745,1514
54.136083667,1514
54.156175803,1514
54.156231252,1514
54.156251503,1514
54.156270462,1514
54.156287364,1514
54.1562992,1514
54.165437976,1514
54.165490437,1514
54.166727927,1514
54.166777511,1514
54.169749883,1514
54.16978033,1514
54.169787887,1514
54.173417835,1514
54.173470168,1514
54.19778634,1514
54.211632558,1514
54.214679901,1514
54.214707407,1514
54.222594814,1514
54.222619741,1514
54.222627668,1514
54.222633767,1514
54.222640447,1514
54.227608256,1514
54.227634316,1514
54.236423125,1514
54.236445335,1514
54.236450646,1514
54.236453863,1514
54.236461227,1514
54.236464726,1514
54.236467745,1514
54.236470735,1514
54.236473675,1514
54.236476625,1514
54.277173989,1514
54.277231105,1514
54.277257462,1514
54.277279513,1514
54.277297769,1514
54.277318099,1514
54.277340818,1514
54.277357146,1514
54.277377142,1514
54.277396948,1514
54.277417041,1514
54.277431525,1514
54.283002599,1514
54.283037611,1514
54.286879276,1514
54.300918003,1514
54.300964808,1514
54.300981621,1514
54.305782693,1514
54.308236395,1514
54.30826144,1514
54.30827128,1514
54.30827941,1514
54.308287264,1514
54.308294757,1514
54.308301225,1514
54.308308994,1514
54.311132125,1514
54.31118486,1514
54.329227381,1514
54.329279225,1514
54.331688903,1514
54.331724737,1514
54.331733076,1514
54.331738676,1514
54.331743955,1514
54.331749238,1514
54.341818327,1514
54.341877604,1514
54.342698792,1514
54.342752656,1514
54.349215771,1514
54.349280301,1514
54.349303105,1514
54.349319419,1514
54.349340053,1514
54.354561141,1514
54.358486381,1514
54.438379029,1514
54.440657521,1514
54.442427161,1514
54.445434525,1514
54.448120297,1514
54.448807489,1514
54.449795049,1514
54.449835641,1514
54.450667604,1514
54.451417703,1514
54.457450088,1514
54.457490669,1514
54.457502323,1514
54.457511688,1514
54.457521799,1514
54.461878238,1514
54.47147999,1514
54.471523519,1514
54.471532757,1514
54.47154031,1514
54.47154652,1514
54.471553064,1514
54.471566482,1514
54.471580735,1514
54.471590915,1514
54.479552609,1514
54.479594983,1514
54.479607346,1514
54.479621996,1514
54.479634044,1514
54.47964251,1514
54.479650265,1514
54.4796583,1514
54.482676141,1514
54.482712347,1514
54.482720797,1514
54.482726781,1514
54.482739711,1514
54.487451313,1514
54.487475403,1514
54.487480781,1514
54.487484562,1514
54.487488055,1514
54.487491587,1514
54.487495392,1514
54.487499098,1514
54.487502897,1514
54.487506662,1514
54.487516558,1514
54.487524135,1514
54.49371158,1514
54.493755353,1514
54.493766473,1514
54.493774141,1514
54.493779142,1514
54.493783272,1514
54.493787277,1514
54.493791539,1514
54.567472196,1514
54.570679884,1514
54.575856574,1514
54.575912693,1514
54.582475522,1514
54.582522117,1514
54.582540062,1514
54.582554151,1514
54.582570553,1514
54.582588803,1514
54.594511784,1514
54.594575495,1514
54.594846548,1514
54.596608975,1514
54.596677112,1514
54.605768261,1514
54.606234063,1514
54.610792268,1514
54.610840154,1514
54.610866108,1514
54.610880892,1514
54.610890652,1514
54.610898967,1514
54.610907841,1514
54.610918797,1514
54.645672554,1514
54.682597112,1514
54.682655873,1514
54.682665981,1514
54.682672133,1514
54.682678089,1514
54.682681903,1514
54.682685589,1514
54.686927204,1514
54.686967584,1514
54.686978958,1514
54.686990099,1514
54.686998346,1514
54.687005309,1514
54.68701217,1514
54.691087558,1514
54.691126555,1514
54.691135496,1514
54.691141433,1514
54.69114906,1514
54.691165011,1514
54.691174924,1514
54.712092365,1514
54.712133103,1514
54.712140661,1514
54.712145485,1514
54.712149595,1514
54.712153439,1514
54.720170825,1514
54.720200249,1514
54.720218169,1514
54.72128151,1514
54.72131378,1514
54.721323635,1514
54.721331574,1514
54.721942561,1514
54.721972497,1514
54.735270418,1514
54.735304687,1514
54.735315349,1514
54.73532325,1514
54.735330396,1514
54.735337762,1514
54.73534466,1514
54.73535161,1514
54.735358657,1514
54.735367908,1514
54.735931589,1514
54.735958996,1514
54.743489109,1514
54.743515116,1514
54.743520828,1514
54.74352548,1514
54.743530189,1514
54.743535155,1514
54.743539684,1514
54.743544296,1514
54.74354902,1514
54.743692358,1514
54.813601648,1514
54.813637526,1514
54.813649083,1514
54.813656039,1514
54.81366256,1514
54.813668989,1514
54.813675177,1514
54.813682159,1514
54.816235652,1514
54.816267588,1514
54.818913382,1514
54.81901753,1514
54.819031327,1514
54.819037231,1514
54.819042661,1514
54.822168414,1514
54.822211897,1514
54.822224256,1514
54.823184028,1514
54.826042486,1514
54.826086034,1514
54.826097928,1514
54.843588908,1514
54.843633511,1514
54.843645258,1514
54.843654953,1514
54.84366553,1514
54.843675909,1514
54.855705599,1514
54.855751894,1514
54.855768372,1514
54.855782553,1514
54.855798398,1514
54.85581217,1514
54.855824939,1514
54.855837696,1514
54.855851035,1514
54.858254013,1514
54.867534549,1514
54.867573681,1514
54.867590763,1514
54.86760447,1514
54.867612443,1514
54.867620514,1514
54.86762826,1514
54.867638421,1514
54.867646354,1514
54.876440516,1514
54.87647699,1514
54.876484129,1514
54.886582526,1514
54.886639081,1514
54.886656474,1514
54.886669851,1514
54.88668264,1514
54.886695294,1514
54.886709098,1514
54.886722128,1514
54.88673831,1514
54.910487015,1514
54.944637685,1514
54.944751433,1514
54.944765971,1514
54.944773835,1514
54.951157497,1514
54.951217846,1514
54.951230897,1514
54.951240373,1514
54.957053361,1514
54.959172399,1514
54.963190717,1514
54.963246298,1514
54.963264367,1514
54.96328191,1514
54.963299479,1514
54.963312888,1514
54.963327255,1514
54.963337812,1514
54.963348508,1514
54.96335956,1514
54.971470389,1514
54.971533399,1514
54.971554919,1514
54.971572209,1514
54.971588998,1514
54.971601226,1514
54.971614161,1514
54.971626404,1514
54.995959692,1514
54.996011682,1514
54.996024326,1514
54.996032811,1514
54.996042393,1514
54.996052145,1514
54.996061677,1514
54.996072102,1514
54.996081137,1514
54.996100036,1514
54.996114504,1514
54.996126883,1514
54.996142048,1514
54.996153665,1514
54.996169592,1514
55.005290674,1514
55.005334411,1514
55.00534358,1514
55.005349822,1514
55.029608737,1514
55.029670726,1514
55.029684979,1514
55.02969858,1514
55.029709505,1514
55.02971826,1514
55.029726519,1514
55.029734664,1514
55.029743043,1514
55.029750495,1514
55.029756499,1514
55.029762252,1514
55.074995819,1514
55.075053447,1514
55.077930175,1514
55.077982972,1514
55.077996122,1514
55.088024237,1514
55.088083484,1514
55.088102081,1514
55.0881253,1514
55.08814681,1514
55.08816633,1514
55.088180247,1514
55.100257792,1514
55.100320046,1514
55.100339546,1514
55.100363532,1514
55.100380656,1514
55.100402131,1514
55.113335083,1514
55.113386808,1514
55.113399321,1514
55.11340732,1514
55.113416922,1514
55.113430654,1514
55.113453065,1514
55.113470606,1514
55.113484919,1514
55.113500741,1514
55.11765871,1514
55.11771957,1514
55.132283617,1514
55.132344217,1514
55.132365426,1514
55.13238463,1514
55.132403789,1514
55.132420323,1514
55.135119034,1514
55.135168589,1514
55.135178171,1514
55.135184405,1514
55.135190509,1514
55.135196894,1514
55.139963068,1514
55.140024781,1514
55.140037716,1514
55.140047749,1514
55.140059421,1514
55.140068026,1514
55.140077773,1514
55.160625598,1514
55.160743796,1514
55.16077134,1514
55.160789322,1514
55.160800898,1514
55.16081268,1514
55.160823926,1514
55.160835002,1514
55.164296431,1514
55.164392629,1514
55.164407373,1514
55.164430326,1514
55.201101039,1514
55.201152543,1514
55.204661482,1514
55.204765161,1514
55.204840711,1514
55.215629628,1514
55.215689116,1514
55.219289702,1514
55.225334424,1514
55.225359028,1514
55.225365223,1514
55.225369677,1514
55.232296506,1514
55.232321013,1514
55.232334196,1514
55.232341537,1514
55.232349362,1514
55.232356347,1514
55.276602583,1514
55.283771648,1514
55.283804584,1514
55.283818712,1514
55.283824107,1514
55.283829006,1514
55.283833366,1514
55.283837716,1514
55.283842103,1514
55.283846108,1514
55.2838503,1514
55.28385458,1514
55.283865573,1514
55.283874704,1514
55.283882687,1514
55.283891944,1514
55.283900295,1514
55.283907989,1514
55.283916097,1514
55.283923942,1514
55.28393906,1514
55.283947597,1514
55.284369672,1514
55.304160203,1514
55.30420271,1514
55.304217054,1514
55.304229629,1514
55.304240819,1514
55.304261018,1514
55.304272809,1514
55.304285095,1514
55.304296931,1514
55.304307894,1514
55.304319163,1514
55.304803443,1514
55.393243848,1514
55.393317358,1514
55.39517056,1514
55.396876818,1514
55.396936165,1514
55.421377969,1514
55.421435492,1514
55.421456906,1514
55.421468949,1514
55.421485332,1514
55.421497781,1514
55.42151056,1514
55.423576394,1514
55.423628108,1514
55.432349007,1514
55.444494224,1514
55.444554774,1514
55.444575587,1514
55.448213771,1514
55.448262034,1514
55.448281002,1514
55.448295739,1514
55.44831088,1514
55.448324526,1514
55.448338669,1514
55.448352505,1514
55.448365682,1514
55.448384224,1514
55.448398157,1514
55.448857953,1514
55.468444241,1514
55.468516638,1514
55.468550331,1514
55.468577694,1514
55.468641291,1514
55.469009407,1514
55.476929905,1514
55.477003245,1514
55.477029415,1514
55.477049101,1514
55.47707045,1514
55.477090442,1514
55.477115464,1514
55.477133746,1514
55.477155532,1514
55.485954165,1514
55.493359078,1514
55.498385694,1514
55.504989862,1514
55.511416708,1514
55.516647816,1514
55.523938274,1514
55.530935289,1514
55.533204593,1514
55.53728836,1514
55.538559407,1514
55.543946106,1514
55.546097548,1514
55.547725129,1514
55.54842843,1514
55.549096909,1514
55.549136461,1514
55.553687793,1514
55.55757837,1514
55.56159639,1514
55.568122315,1514
55.570258298,1514
55.576288085,1514
55.57792142,1514
55.579869723,1514
55.585344953,1514
55.585423508,1514
55.585465615,1514
55.58550254,1514
55.585521918,1514
55.585535032,1514
55.585545465,1514
55.589332105,1514
55.58938422,1514
55.589396378,1514
55.589403776,1514
55.589423166,1514
55.589442776,1514
55.58945963,1514
55.589475511,1514
55.589487695,1514
55.589501551,1514
55.59422616,1514
55.594290619,1514
55.594303394,1514
55.594315311,1514
55.600827511,1514
55.600877051,1514
55.600891623,1514
55.600902345,1514
55.600912921,1514
55.600923848,1514
55.610246968,1514
55.618612303,1514
55.626231392,1514
55.626250881,1514
55.626264914,1514
55.626267316,1514
55.626269713,1514
55.626271993,1514
55.626274361,1514
55.626276738,1514
55.626278954,1514
55.62628111,1514
55.628535261,1514
55.628568819,1514
55.637628061,1514
55.637656915,1514
55.651773655,1514
55.652797853,1514
55.66479616,1514
55.664823571,1514
55.672906196,1514
55.672927354,1514
55.67662006,1514
55.676657308,1514
55.676668959,1514
55.676675667,1514
55.681852698,1514
55.681886674,1514
55.685493952,1514
55.686273604,1514
55.696068043,1514
55.696093627,1514
55.701599251,1514
55.701623017,1514
55.705016573,1514
55.705049841,1514
55.712990599,1514
55.713010428,1514
55.713027377,1514
55.713032518,1514
55.713037325,1514
55.713044504,1514
55.71304954,1514
55.716346647,1514
55.716378139,1514
55.716385372,1514
55.720858411,1514
55.72087503,1514
55.720892338,1514
55.720897766,1514
55.72090286,1514
55.720907383,1514
55.720912325,1514
55.720918083,1514
55.72242167,1514
55.722447454,1514
55.722453253,1514
55.734870466,1514
55.734897956,1514
55.734903159,1514
55.734908626,1514
55.734911591,1514
55.734914453,1514
55.746226809,1514
55.746262327,1514
55.753414774,1514
55.753437787,1514
55.753445201,1514
55.753449715,1514
55.753454509,1514
55.754569505,1514
55.754585902,1514
55.754591547,1514
55.759301496,1514
55.759317611,1514
55.759320758,1514
55.759323087,1514
55.764227092,1514
55.76425382,1514
55.779712215,1514
55.779750061,1514
55.791848579,1514
55.791885485,1514
55.79974899,1514
55.799775572,1514
55.80236065,1514
55.802467949,1514
55.802488006,1514
55.807342123,1514
55.807378425,1514
55.807388801,1514
55.817205977,1514
55.817242143,1514
55.818087286,1514
55.8241589,1514
55.824199403,1514
55.828195202,1514
55.828962326,1514
55.831139169,1514
55.831172298,1514
55.83822408,1514
55.838268521,1514
55.838276037,1514
55.840244621,1514
55.840262723,1514
55.840269757,1514
55.841698912,1514
55.844301703,1514
55.844329228,1514
55.844336848,1514
55.846130539,1514
55.846167667,1514
55.846176435,1514
55.849595566,1514
55.849623639,1514
55.849628428,1514
55.84963618,1514
55.84964321,1514
55.849650274,1514
55.849656921,1514
55.849663644,1514
55.866175225,1514
55.866217582,1514
55.866228511,1514
55.867870165,1514
55.867904147,1514
55.867914697,1514
55.872170546,1514
55.872211531,1514
55.88157051,1514
55.88159044,1514
55.881595835,1514
55.881600543,1514
55.881605344,1514
55.88586878,1514
55.891346215,1514
55.891368472,1514
55.891377182,1514
55.891384692,1514
55.89139164,1514
55.89438369,1514
55.894406295,1514
55.897088105,1514
55.905337155,1514
55.905372736,1514
55.917346028,1514
55.917386754,1514
55.958193055,1514
55.958228612,1514
55.958237305,1514
55.958244699,1514
55.958252277,1514
55.958260187,1514
55.958267263,1514
55.958274092,1514
55.958281023,1514
55.958830117,1514
55.960203305,1514
55.960229992,1514
55.970168482,1514
55.970205083,1514
55.970215441,1514
55.970224688,1514
55.970236055,1514
55.970245536,1514
55.970254761,1514
55.970263589,1514
55.97027285,1514
55.970281663,1514
55.970290247,1514
55.970806256,1514
55.974290995,1514
55.987145721,1514
55.987181304,1514
55.98718826,1514
55.987192867,1514
55.987197418,1514
55.987202557,1514
55.987207037,1514
55.987211571,1514
55.987215924,1514
55.987220351,1514
55.987224855,1514
55.987234323,1514
55.987245482,1514
55.987725655,1514
56.014486229,1514
56.014574942,1514
56.014588277,1514
56.019301409,1514
56.019342388,1514
56.019349588,1514
56.019355321,1514
56.01936116,1514
56.019366787,1514
56.019372637,1514
56.019378227,1514
56.019383591,1514
56.01938883,1514
56.019400042,1514
56.019412408,1514
56.019423384,1514
56.022340285,1514
56.022356091,1514
56.022360056,1514
56.022367806,1514
56.022374768,1514
56.030654429,1514
56.030680512,1514
56.030688252,1514
56.045476508,1514
56.045524903,1514
56.091398979,1514
56.091449977,1514
56.091469728,1514
56.091480844,1514
56.091490256,1514
56.096324182,1514
56.096375973,1514
56.096386249,1514
56.096393614,1514
56.096407843,1514
56.096421915,1514
56.096433418,1514
56.099563359,1514
56.099608788,1514
56.099631946,1514
56.106863338,1514
56.106894258,1514
56.106901561,1514
56.106905554,1514
56.106908657,1514
56.106911682,1514
56.106914785,1514
56.106917864,1514
56.106924979,1514
56.106933192,1514
56.115525455,1514
56.115572203,1514
56.119010364,1514
56.119059406,1514
56.11906967,1514
56.119076129,1514
56.119082707,1514
56.11908874,1514
56.119094378,1514
56.119100214,1514
56.119105977,1514
56.119111968,1514
56.120161203,1514
56.14215215,1514
56.142196001,1514
56.147679225,1514
56.147714722,1514
56.147725983,1514
56.147734985,1514
56.150811301,1514
56.150842205,1514
56.150849522,1514
56.15085547,1514
56.150861133,1514
56.150866706,1514
56.150872813,1514
56.150878453,1514
56.150891142,1514
56.153193162,1514
56.153235736,1514
56.153251276,1514
56.153261162,1514
56.153270577,1514
56.153280443,1514
56.153288733,1514
56.15584221,1514
56.157153741,1514
56.157205838,1514
56.157224975,1514
56.171425616,1514
56.171490958,1514
56.218714198,1514
56.218751034,1514
56.218767074,1514
56.218778695,1514
56.223197149,1514
56.223258102,1514
56.223285473,1514
56.223306422,1514
56.224766067,1514
56.22479776,1514
56.224814379,1514
56.224828724,1514
56.227130727,1514
56.227176846,1514
56.227193015,1514
56.233706041,1514
56.23379612,1514
56.233827798,1514
56.233847706,1514
56.233866536,1514
56.233891349,1514
56.233915614,1514
56.235333363,1514
56.235367816,1514
56.235378017,1514
56.24924551,1514
56.24928349,1514
56.249296486,1514
56.249306219,1514
56.249315894,1514
56.249335003,1514
56.249346275,1514
56.249355808,1514
56.249365723,1514
56.249383416,1514
56.249393325,1514
56.24989824,1514
56.267717928,1514
56.267802836,1514
56.27026257,1514
56.27900853,1514
56.279056096,1514
56.279068914,1514
56.279078973,1514
56.281540452,1514
56.28156049,1514
56.281567009,1514
56.281574364,1514
56.28158024,1514
56.281585512,1514
56.281591363,1514
56.281596696,1514
56.281602309,1514
56.281607527,1514
56.282208556,1514
56.282226246,1514
56.283888261,1514
56.283902047,1514
56.283917734,1514
56.283922025,1514
56.285774193,1514
56.28578873,1514
56.285791518,1514
56.285807142,1514
56.29686186,1514
56.296891775,1514
56.346343504,1514
56.346379257,1514
56.34822739,1514
56.348247454,1514
56.35026226,1514
56.350298121,1514
56.350308325,1514
56.350314714,1514
56.351307779,1514
56.353739699,1514
56.353774185,1514
56.353781883,1514
56.353792533,1514
56.353803163,1514
56.353813023,1514
56.359918048,1514
56.362885516,1514
56.36292621,1514
56.362939215,1514
56.362950057,1514
56.362957222,1514
56.362963943,1514
56.362970771,1514
56.36298047,1514
56.362987612,1514
56.362995335,1514
56.377707637,1514
56.377762075,1514
56.377779118,1514
56.377800367,1514
56.377814857,1514
56.377829423,1514
56.377839858,1514
56.377848895,1514
56.377858361,1514
56.37786739,1514
56.378100795,1514
56.39457245,1514
56.394629332,1514
56.394650684,1514
56.407486389,1514
56.407544233,1514
56.41091368,1514
56.410971724,1514
56.410983581,1514
56.411001843,1514
56.411021799,1514
56.41103489,1514
56.411047298,1514
56.411059787,1514
56.411076977,1514
56.41108905,1514
56.41110212,1514
56.411114023,1514
56.411341453,1514
56.413742,1514
56.413780058,1514
56.413794401,1514
56.424012665,1514
56.424064425,1514
56.424075957,1514
56.424083659,1514
56.424093853,1514
56.424106958,1514
56.424116134,1514
56.427072321,1514
56.427703946,1514
56.474142157,1514
56.474206129,1514
56.47643039,1514
56.477618706,1514
56.477707145,1514
56.478088842,1514
56.478408741,1514
56.479328757,1514
56.480699405,1514
56.480752848,1514
56.491201545,1514
56.493325478,1514
56.494551411,1514
56.494598856,1514
56.49546378,1514
56.496752312,1514
56.496788135,1514
56.498471021,1514
56.498520033,1514
56.498543392,1514
56.499259807,1514
56.499534575,1514
56.501953506,1514
56.502672419,1514
56.502696903,1514
56.502706137,1514
56.505307958,1514
56.507349607,1514
56.51159302,1514
56.511638002,1514
56.511651503,1514
56.511663739,1514
56.516580739,1514
56.516636644,1514
56.516642863,1514
56.516649686,1514
56.516657519,1514
56.523504277,1514
56.523548515,1514
56.523558073,1514
56.523564151,1514
56.533540309,1514
56.533591916,1514
56.537554246,1514
56.537624283,1514
56.537642824,1514
56.537653813,1514
56.537665035,1514
56.540665311,1514
56.540718897,1514
56.540732382,1514
56.540743363,1514
56.54648308,1514
56.546529997,1514
56.5465397,1514
56.54701702,1514
56.547051406,1514
56.547061865,1514
56.547069942,1514
56.551687543,1514
56.551757968,1514
56.55480528,1514
56.554865469,1514
56.554895698,1514
56.554921513,1514
56.554949874,1514
56.554974015,1514
56.55499812,1514
56.599750746,1514
56.599822923,1514
56.603276439,1514
56.603334788,1514
56.603356043,1514
56.603373182,1514
56.604283767,1514
56.607404573,1514
56.609595361,1514
56.609667583,1514
56.609701532,1514
56.619281015,1514
56.620620756,1514
56.620661495,1514
56.620682077,1514
56.623088077,1514
56.623129719,1514
56.623150401,1514
56.623764095,1514
56.624716095,1514
56.624755105,1514
56.625970504,1514
56.626041603,1514
56.635013932,1514
56.635079354,1514
56.635110901,1514
56.635973019,1514
56.657618821,1514
56.657685961,1514
56.65771582,1514
56.660949388,1514
56.661006444,1514
56.661020317,1514
56.661037296,1514
56.661046793,1514
56.661059252,1514
56.661067461,1514
56.661083889,1514
56.661101048,1514
56.661122703,1514
56.661139026,1514
56.661156266,1514
56.66402474,1514
56.664080524,1514
56.664102976,1514
56.669987008,1514
56.670032694,1514
56.670044852,1514
56.670053552,1514
56.670061526,1514
56.670078715,1514
56.670094552,1514
56.671665778,1514
56.671704808,1514
56.679798211,1514
56.67985822,1514
56.679885047,1514
56.679908115,1514
56.679924428,1514
56.679933048,1514
56.679941026,1514
56.682225681,1514
56.682276193,1514
56.682303736,1514
56.682327171,1514
56.682352013,1514
56.6823703,1514
56.682388327,1514
56.682408218,1514
56.682426711,1514
56.726398723,1514
56.726469356,1514
56.729977147,1514
56.73005197,1514
56.731449099,1514
56.731511859,1514
56.736461612,1514
56.736542785,1514
56.736564064,1514
56.736577305,1514
56.736616255,1514
56.740312757,1514
56.750798896,1514
56.750831014,1514
56.750850377,1514
56.750859223,1514
56.753854762,1514
56.753896448,1514
56.756130484,1514
56.756153367,1514
56.756159295,1514
56.756163932,1514
56.756172243,1514
56.756180813,1514
56.767730919,1514
56.767780134,1514
56.767800239,1514
56.787621986,1514
56.78767988,1514
56.787715246,1514
56.787739578,1514
56.789216776,1514
56.789276931,1514
56.790823998,1514
56.790883111,1514
56.790911264,1514
56.790929806,1514
56.790951079,1514
56.790980355,1514
56.794502282,1514
56.794564663,1514
56.794587006,1514
56.7945948,1514
56.79460771,1514
56.794620347,1514
56.794634717,1514
56.807529071,1514
56.813407091,1514
56.813457087,1514
56.813496097,1514
56.813523302,1514
56.813548671,1514
56.818342039,1514
56.818393493,1514
56.818417192,1514
56.81842703,1514
56.818483135,1514
56.818491058,1514
56.818498195,1514
56.818505301,1514
56.818512873,1514
56.81852457,1514
56.818531988,1514
56.818540417,1514
56.818560098,1514
56.818575839,1514
56.818590047,1514
56.833481758,1514
56.837132009,1514
56.837152856,1514
56.837156907,1514
56.837159803,1514
56.855420167,1514
56.856046125,1514
56.857191023,1514
56.857208105,1514
56.858427368,1514
56.85845901,1514
56.862643133,1514
56.864489946,1514
56.866102731,1514
56.866115677,1514
56.866118391,1514
56.879061844,1514
56.880767663,1514
56.880785503,1514
56.880793427,1514
56.880798514,1514
56.880802715,1514
56.882827434,1514
56.882866454,1514
56.882872311,1514
56.882877074,1514
56.882882101,1514
56.882886823,1514
56.882891702,1514
56.893814868,1514
56.893854502,1514
56.894546299,1514
56.914271035,1514
56.914303176,1514
56.915650219,1514
56.915678755,1514
56.91661245,1514
56.916676614,1514
56.92197838,1514
56.922001103,1514
56.92200698,1514
56.922011106,1514
56.922014878,1514
56.92201876,1514
56.922022746,1514
56.922033521,1514
56.933069371,1514
56.933119539,1514
56.933136221,1514
56.933153397,1514
56.933161592,1514
56.933168953,1514
56.943860977,1514
56.943911926,1514
56.943923121,1514
56.943931175,1514
56.943939461,1514
56.943950304,1514
56.94746601,1514
56.947520972,1514
56.947540489,1514
56.947560561,1514
56.947577267,1514
56.947591745,1514
56.947602637,1514
56.947612998,1514
56.947624331,1514
56.952713098,1514
56.952778203,1514
56.952795293,1514
56.954388023,1514
56.954437969,1514
56.95444938,1514
56.964193719,1514
56.964252475,1514
56.964271679,1514
56.964290578,1514
56.975318257,1514
56.9850622,1514
56.985121301,1514
56.985145187,1514
56.985163549,1514
56.98518356,1514
56.985796542,1514
56.991269099,1514
56.991337226,1514
56.991957354,1514
56.992845747,1514
56.992884211,1514
57.008793431,1514
57.012277638,1514
57.012371039,1514
57.012411151,1514
57.012435839,1514
57.012467792,1514
57.012486411,1514
57.012498263,1514
57.012510657,1514
57.012522233,1514
57.012533604,1514
57.012545672,1514
57.012558086,1514
57.019811358,1514
57.019864747,1514
57.042201175,1514
57.04226168,1514
57.042284503,1514
57.043769294,1514
57.045087034,1514
57.045139681,1514
57.045157577,1514
57.048832379,1514
57.048891356,1514
57.048906526,1514
57.048918193,1514
57.048929739,1514
57.051376303,1514
57.051413113,1514
57.051422054,1514
57.059900764,1514
57.059955784,1514
57.059971363,1514
57.059989378,1514
57.060007215,1514
57.060025239,1514
57.06899521,1514
57.069055554,1514
57.071283392,1514
57.07134058,1514
57.071364419,1514
57.071384135,1514
57.08104926,1514
57.085924743,1514
57.085966549,1514
57.085979013,1514
